puma12,county,county_name,County_Subdivision_Name,Place_Name,Total_pop_2010_census
8900,6089,Shasta CA,Central Shasta CCD,"Big Bend CDP, CA",102
8900,6089,Shasta CA,Central Shasta CCD,"Millville CDP, CA",727
8900,6089,Shasta CA,Central Shasta CCD,"Montgomery Creek CDP, CA",163
8900,6089,Shasta CA,Central Shasta CCD,"Round Mountain CDP, CA",155
8900,6089,Shasta CA,Central Shasta CCD,"Shingletown CDP, CA",2283
8900,6089,Shasta CA,Central Shasta CCD, ,7786
8900,6089,Shasta CA,East Shasta CCD,"Burney CDP, CA",3154
8900,6089,Shasta CA,East Shasta CCD,"Cassel CDP, CA",207
8900,6089,Shasta CA,East Shasta CCD,"Fall River Mills CDP, CA",573
8900,6089,Shasta CA,East Shasta CCD,"Hat Creek CDP, CA",309
8900,6089,Shasta CA,East Shasta CCD,"McArthur CDP, CA",338
8900,6089,Shasta CA,East Shasta CCD,"Old Station CDP, CA",51
8900,6089,Shasta CA,East Shasta CCD, ,2843
8900,6089,Shasta CA,Redding CCD,"Anderson city, CA",9932
8900,6089,Shasta CA,Redding CCD,"Bella Vista CDP, CA",2470
8900,6089,Shasta CA,Redding CCD,"Cottonwood CDP, CA",3316
8900,6089,Shasta CA,Redding CCD,"Keswick CDP, CA",335
8900,6089,Shasta CA,Redding CCD,"Mountain Gate CDP, CA",943
8900,6089,Shasta CA,Redding CCD,"Palo Cedro CDP, CA",1269
8900,6089,Shasta CA,Redding CCD,"Redding city, CA",89861
8900,6089,Shasta CA,Redding CCD,"Shasta CDP, CA",730
8900,6089,Shasta CA,Redding CCD,"Shasta Lake city, CA",10164
8900,6089,Shasta CA,Redding CCD, ,33624
8900,6089,Shasta CA,Sacramento Canyon CCD,"Lakehead CDP, CA",461
8900,6089,Shasta CA,Sacramento Canyon CCD, ,1016
8900,6089,Shasta CA,Southwest Shasta CCD,"French Gulch CDP, CA",346
8900,6089,Shasta CA,Southwest Shasta CCD,"Keswick CDP, CA",116
8900,6089,Shasta CA,Southwest Shasta CCD,"Shasta CDP, CA",1041
8900,6089,Shasta CA,Southwest Shasta CCD, ,2597
9501,6095,Solano CA,Vallejo CCD,"Benicia city, CA",26997
9501,6095,Solano CA,Vallejo CCD,"Vallejo city, CA",114620
9501,6095,Solano CA,Vallejo CCD, ,3221
9502,6095,Solano CA,Fairfield-Suisun City CCD,"Fairfield city, CA",105321
9502,6095,Solano CA,Fairfield-Suisun City CCD,"Green Valley CDP, CA",1625
9502,6095,Solano CA,Fairfield-Suisun City CCD,"Suisun City city, CA",28111
9502,6095,Solano CA,Fairfield-Suisun City CCD,"Vacaville city, CA",11
9502,6095,Solano CA,Fairfield-Suisun City CCD,"Vallejo city, CA",1322
9502,6095,Solano CA,Fairfield-Suisun City CCD, ,2425
9503,6095,Solano CA,Dixon CCD,"Dixon city, CA",18351
9503,6095,Solano CA,Dixon CCD,"Hartley CDP, CA",342
9503,6095,Solano CA,Dixon CCD,"Vacaville city, CA",0
9503,6095,Solano CA,Dixon CCD, ,2560
9503,6095,Solano CA,Rio Vista CCD,"Rio Vista city, CA",7360
9503,6095,Solano CA,Rio Vista CCD, ,1063
9503,6095,Solano CA,Vacaville CCD,"Allendale CDP, CA",1506
9503,6095,Solano CA,Vacaville CCD,"Elmira CDP, CA",188
9503,6095,Solano CA,Vacaville CCD,"Hartley CDP, CA",2168
9503,6095,Solano CA,Vacaville CCD,"Vacaville city, CA",92417
9503,6095,Solano CA,Vacaville CCD, ,3736
9701,6097,Sonoma CA,Cloverdale-Geyserville CCD,"Cloverdale city, CA",8618
9701,6097,Sonoma CA,Cloverdale-Geyserville CCD,"Geyserville CDP, CA",862
9701,6097,Sonoma CA,Cloverdale-Geyserville CCD, ,4168
9701,6097,Sonoma CA,Healdsburg CCD,"Healdsburg city, CA",11254
9701,6097,Sonoma CA,Healdsburg CCD,"Larkfield-Wikiup CDP, CA",22
9701,6097,Sonoma CA,Healdsburg CCD,"Windsor town, CA",26793
9701,6097,Sonoma CA,Healdsburg CCD, ,6479
9701,6097,Sonoma CA,Petaluma CCD, ,5151
9701,6097,Sonoma CA,Russian River-Sonoma Coast CCD,"Bodega CDP, CA",220
9701,6097,Sonoma CA,Russian River-Sonoma Coast CCD,"Bodega Bay CDP, CA",1077
9701,6097,Sonoma CA,Russian River-Sonoma Coast CCD,"Carmet CDP, CA",47
9701,6097,Sonoma CA,Russian River-Sonoma Coast CCD,"Cazadero CDP, CA",354
9701,6097,Sonoma CA,Russian River-Sonoma Coast CCD,"Forestville CDP, CA",3293
9701,6097,Sonoma CA,Russian River-Sonoma Coast CCD,"Graton CDP, CA",315
9701,6097,Sonoma CA,Russian River-Sonoma Coast CCD,"Guerneville CDP, CA",4534
9701,6097,Sonoma CA,Russian River-Sonoma Coast CCD,"Jenner CDP, CA",136
9701,6097,Sonoma CA,Russian River-Sonoma Coast CCD,"Monte Rio CDP, CA",1152
9701,6097,Sonoma CA,Russian River-Sonoma Coast CCD,"Occidental CDP, CA",1115
9701,6097,Sonoma CA,Russian River-Sonoma Coast CCD,"Salmon Creek CDP, CA",86
9701,6097,Sonoma CA,Russian River-Sonoma Coast CCD,"Sea Ranch CDP, CA",1305
9701,6097,Sonoma CA,Russian River-Sonoma Coast CCD,"Sereno del Mar CDP, CA",126
9701,6097,Sonoma CA,Russian River-Sonoma Coast CCD,"Timber Cove CDP, CA",164
9701,6097,Sonoma CA,Russian River-Sonoma Coast CCD, ,8789
9701,6097,Sonoma CA,Santa Rosa CCD,"Fulton CDP, CA",28
9701,6097,Sonoma CA,Santa Rosa CCD,"Kenwood CDP, CA",17
9701,6097,Sonoma CA,Santa Rosa CCD,"Larkfield-Wikiup CDP, CA",8859
9701,6097,Sonoma CA,Santa Rosa CCD,"Santa Rosa city, CA",10609
9701,6097,Sonoma CA,Santa Rosa CCD,"Windsor town, CA",8
9701,6097,Sonoma CA,Santa Rosa CCD, ,5582
9701,6097,Sonoma CA,Sebastopol CCD,"Bloomfield CDP, CA",345
9701,6097,Sonoma CA,Sebastopol CCD,"Graton CDP, CA",1392
9701,6097,Sonoma CA,Sebastopol CCD,"Santa Rosa city, CA",0
9701,6097,Sonoma CA,Sebastopol CCD,"Sebastopol city, CA",7379
9701,6097,Sonoma CA,Sebastopol CCD,"Valley Ford CDP, CA",147
9701,6097,Sonoma CA,Sebastopol CCD, ,18049
9701,6097,Sonoma CA,Sonoma CCD,"Boyes Hot Springs CDP, CA",6656
9701,6097,Sonoma CA,Sonoma CCD,"Eldridge CDP, CA",1233
9701,6097,Sonoma CA,Sonoma CCD,"El Verano CDP, CA",4123
9701,6097,Sonoma CA,Sonoma CCD,"Fetters Hot Springs-Agua Caliente CDP, CA",4144
9701,6097,Sonoma CA,Sonoma CCD,"Glen Ellen CDP, CA",784
9701,6097,Sonoma CA,Sonoma CCD,"Kenwood CDP, CA",1011
9701,6097,Sonoma CA,Sonoma CCD,"Sonoma city, CA",10648
9701,6097,Sonoma CA,Sonoma CCD,"Temelec CDP, CA",1441
9701,6097,Sonoma CA,Sonoma CCD, ,10568
9702,6097,Sonoma CA,Petaluma CCD,"Cotati city, CA",7265
9702,6097,Sonoma CA,Petaluma CCD,"Penngrove CDP, CA",2522
9702,6097,Sonoma CA,Petaluma CCD,"Petaluma city, CA",57941
9702,6097,Sonoma CA,Petaluma CCD,"Rohnert Park city, CA",40969
9702,6097,Sonoma CA,Petaluma CCD, ,11456
9703,6097,Sonoma CA,Santa Rosa CCD,"Fulton CDP, CA",513
9703,6097,Sonoma CA,Santa Rosa CCD,"Larkfield-Wikiup CDP, CA",3
9703,6097,Sonoma CA,Santa Rosa CCD,"Rohnert Park city, CA",2
9703,6097,Sonoma CA,Santa Rosa CCD,"Roseland CDP, CA",6325
9703,6097,Sonoma CA,Santa Rosa CCD,"Santa Rosa city, CA",157206
9703,6097,Sonoma CA,Santa Rosa CCD,"Sebastopol city, CA",0
9703,6097,Sonoma CA,Santa Rosa CCD, ,20593
9901,6099,Stanislaus CA,Modesto CCD,"Ceres city, CA",45417
9901,6099,Stanislaus CA,Modesto CCD,"Cowan CDP, CA",318
9901,6099,Stanislaus CA,Modesto CCD,"Keyes CDP, CA",5294
9901,6099,Stanislaus CA,Modesto CCD,"Modesto city, CA",62
9901,6099,Stanislaus CA,Modesto CCD,"Parklawn CDP, CA",1337
9901,6099,Stanislaus CA,Modesto CCD,"Shackelford CDP, CA",317
9901,6099,Stanislaus CA,Modesto CCD, ,6050
9901,6099,Stanislaus CA,Newman CCD,"Crows Landing CDP, CA",355
9901,6099,Stanislaus CA,Newman CCD,"Diablo Grande CDP, CA",32
9901,6099,Stanislaus CA,Newman CCD,"Newman city, CA",10224
9901,6099,Stanislaus CA,Newman CCD, ,1710
9901,6099,Stanislaus CA,Patterson CCD,"Diablo Grande CDP, CA",794
9901,6099,Stanislaus CA,Patterson CCD,"Grayson CDP, CA",952
9901,6099,Stanislaus CA,Patterson CCD,"Patterson city, CA",20413
9901,6099,Stanislaus CA,Patterson CCD,"Westley CDP, CA",603
9901,6099,Stanislaus CA,Patterson CCD, ,3377
9901,6099,Stanislaus CA,Salida CCD,"Salida CDP, CA",9027
9901,6099,Stanislaus CA,Salida CCD,"West Modesto CDP, CA",51
9901,6099,Stanislaus CA,Salida CCD, ,3224
9901,6099,Stanislaus CA,Westport CCD,"Modesto city, CA",0
9901,6099,Stanislaus CA,Westport CCD,"Monterey Park Tract CDP, CA",133
9901,6099,Stanislaus CA,Westport CCD,"Riverdale Park CDP, CA",1128
9901,6099,Stanislaus CA,Westport CCD, ,2739
9902,6099,Stanislaus CA,Modesto CCD,"Airport CDP, CA",0
9902,6099,Stanislaus CA,Modesto CCD,"Bret Harte CDP, CA",5152
9902,6099,Stanislaus CA,Modesto CCD,"Bystrom CDP, CA",4008
9902,6099,Stanislaus CA,Modesto CCD,"Modesto city, CA",95540
9902,6099,Stanislaus CA,Modesto CCD,"Rouse CDP, CA",2005
9902,6099,Stanislaus CA,Modesto CCD,"Shackelford CDP, CA",3054
9902,6099,Stanislaus CA,Modesto CCD,"West Modesto CDP, CA",5631
9902,6099,Stanislaus CA,Modesto CCD, ,3058
9903,6099,Stanislaus CA,Hughson CCD,"Hickman CDP, CA",641
9903,6099,Stanislaus CA,Hughson CCD,"Hughson city, CA",6640
9903,6099,Stanislaus CA,Hughson CCD,"Keyes CDP, CA",307
9903,6099,Stanislaus CA,Hughson CCD, ,4785
9903,6099,Stanislaus CA,Modesto CCD,"Empire CDP, CA",4189
9903,6099,Stanislaus CA,Modesto CCD,"Modesto city, CA",238
9903,6099,Stanislaus CA,Modesto CCD,"Riverbank city, CA",22678
9903,6099,Stanislaus CA,Modesto CCD, ,3031
9903,6099,Stanislaus CA,Oakdale CCD,"East Oakdale CDP, CA",2762
9903,6099,Stanislaus CA,Oakdale CCD,"Oakdale city, CA",20675
9903,6099,Stanislaus CA,Oakdale CCD,"Valley Home CDP, CA",228
9903,6099,Stanislaus CA,Oakdale CCD, ,6389
9903,6099,Stanislaus CA,Salida CCD,"Del Rio CDP, CA",1270
9903,6099,Stanislaus CA,Salida CCD,"Modesto city, CA",247
9903,6099,Stanislaus CA,Salida CCD,"Salida CDP, CA",4695
9903,6099,Stanislaus CA,Salida CCD, ,953
9903,6099,Stanislaus CA,Turlock CCD,"Denair CDP, CA",4404
9903,6099,Stanislaus CA,Turlock CCD,"Turlock city, CA",68549
9903,6099,Stanislaus CA,Turlock CCD, ,9504
9903,6099,Stanislaus CA,Waterford CCD,"Modesto city, CA",0
9903,6099,Stanislaus CA,Waterford CCD,"Waterford city, CA",8456
9903,6099,Stanislaus CA,Waterford CCD, ,3478
9904,6099,Stanislaus CA,Modesto CCD,"Airport CDP, CA",1964
9904,6099,Stanislaus CA,Modesto CCD,"Modesto city, CA",102216
9904,6099,Stanislaus CA,Modesto CCD, ,1283
9904,6099,Stanislaus CA,Waterford CCD,"Modesto city, CA",2862
9904,6099,Stanislaus CA,Waterford CCD, ,4
10100,6101,Sutter CA,Live Oak CCD,"Live Oak city, CA",8392
10100,6101,Sutter CA,Live Oak CCD, ,2171
10100,6101,Sutter CA,Meridian-Robbins CCD,"Meridian CDP, CA",358
10100,6101,Sutter CA,Meridian-Robbins CCD,"Robbins CDP, CA",323
10100,6101,Sutter CA,Meridian-Robbins CCD, ,880
10100,6101,Sutter CA,South Sutter CCD,"East Nicolaus CDP, CA",225
10100,6101,Sutter CA,South Sutter CCD,"Nicolaus CDP, CA",211
10100,6101,Sutter CA,South Sutter CCD,"Rio Oso CDP, CA",356
10100,6101,Sutter CA,South Sutter CCD,"Trowbridge CDP, CA",226
10100,6101,Sutter CA,South Sutter CCD, ,1533
10100,6101,Sutter CA,Sutter CCD,"Sutter CDP, CA",2904
10100,6101,Sutter CA,Sutter CCD, ,556
10100,6101,Sutter CA,Yuba City CCD,"Yuba City city, CA",64925
10100,6101,Sutter CA,Yuba City CCD, ,9216
10100,6101,Sutter CA,Yuba City Southwest CCD, ,2461
10100,6115,Yuba CA,East Yuba-Beale AFB CCD,"Beale AFB CDP, CA",1319
10100,6115,Yuba CA,East Yuba-Beale AFB CCD,"Linda CDP, CA",787
10100,6115,Yuba CA,East Yuba-Beale AFB CCD,"Marysville city, CA",0
10100,6115,Yuba CA,East Yuba-Beale AFB CCD,"Smartsville CDP, CA",177
10100,6115,Yuba CA,East Yuba-Beale AFB CCD, ,2237
10100,6115,Yuba CA,Linda CCD,"Linda CDP, CA",16986
10100,6115,Yuba CA,Linda CCD,"Marysville city, CA",1
10100,6115,Yuba CA,Linda CCD,"Olivehurst CDP, CA",583
10100,6115,Yuba CA,Linda CCD, ,32
10100,6115,Yuba CA,Marysville CCD,"Marysville city, CA",12071
10100,6115,Yuba CA,Marysville CCD, ,311
10100,6115,Yuba CA,Marysville Northeast CCD,"Loma Rica CDP, CA",2368
10100,6115,Yuba CA,Marysville Northeast CCD,"Marysville city, CA",0
10100,6115,Yuba CA,Marysville Northeast CCD, ,4989
10100,6115,Yuba CA,Olivehurst CCD,"Olivehurst CDP, CA",13073
10100,6115,Yuba CA,Olivehurst CCD,"Plumas Lake CDP, CA",5853
10100,6115,Yuba CA,Olivehurst CCD, ,2194
10100,6115,Yuba CA,Wheatland CCD,"Wheatland city, CA",3456
10100,6115,Yuba CA,Wheatland CCD, ,777
10100,6115,Yuba CA,Yuba Foothills CCD,"Camptonville CDP, CA",158
10100,6115,Yuba CA,Yuba Foothills CCD,"Challenge-Brownsville CDP, CA",1148
10100,6115,Yuba CA,Yuba Foothills CCD,"Dobbins CDP, CA",624
10100,6115,Yuba CA,Yuba Foothills CCD, ,3011
10701,6107,Tulare CA,Visalia CCD,"Goshen CDP, CA",3006
10701,6107,Tulare CA,Visalia CCD,"Patterson Tract CDP, CA",1752
10701,6107,Tulare CA,Visalia CCD,"Visalia city, CA",124441
10701,6107,Tulare CA,Visalia CCD,"West Goshen CDP, CA",511
10701,6107,Tulare CA,Visalia CCD, ,6268
10702,6107,Tulare CA,Porterville CCD,"East Porterville CDP, CA",6767
10702,6107,Tulare CA,Porterville CCD,"Poplar-Cotton Center CDP, CA",2470
10702,6107,Tulare CA,Porterville CCD,"Porterville city, CA",54143
10702,6107,Tulare CA,Porterville CCD, ,9917
10702,6107,Tulare CA,Strathmore CCD,"Plainview CDP, CA",945
10702,6107,Tulare CA,Strathmore CCD,"Porterville city, CA",22
10702,6107,Tulare CA,Strathmore CCD,"Strathmore CDP, CA",2819
10702,6107,Tulare CA,Strathmore CCD, ,4051
10702,6107,Tulare CA,Tulare CCD,"East Tulare Villa CDP, CA",778
10702,6107,Tulare CA,Tulare CCD,"Matheny CDP, CA",1212
10702,6107,Tulare CA,Tulare CCD,"Tulare city, CA",59278
10702,6107,Tulare CA,Tulare CCD,"Waukena CDP, CA",108
10702,6107,Tulare CA,Tulare CCD, ,6971
10703,6107,Tulare CA,Dinuba CCD,"Delft Colony CDP, CA",454
10703,6107,Tulare CA,Dinuba CCD,"Dinuba city, CA",21453
10703,6107,Tulare CA,Dinuba CCD,"London CDP, CA",1869
10703,6107,Tulare CA,Dinuba CCD,"Monson CDP, CA",188
10703,6107,Tulare CA,Dinuba CCD,"Sultana CDP, CA",775
10703,6107,Tulare CA,Dinuba CCD,"Traver CDP, CA",713
10703,6107,Tulare CA,Dinuba CCD, ,7004
10703,6107,Tulare CA,Earlimart CCD,"Allensworth CDP, CA",471
10703,6107,Tulare CA,Earlimart CCD,"Alpaugh CDP, CA",1026
10703,6107,Tulare CA,Earlimart CCD,"Earlimart CDP, CA",8537
10703,6107,Tulare CA,Earlimart CCD,"Richgrove CDP, CA",2882
10703,6107,Tulare CA,Earlimart CCD,"Rodriguez Camp CDP, CA",156
10703,6107,Tulare CA,Earlimart CCD,"Teviston CDP, CA",170
10703,6107,Tulare CA,Earlimart CCD, ,1910
10703,6107,Tulare CA,Exeter CCD,"Exeter city, CA",10334
10703,6107,Tulare CA,Exeter CCD,"Farmersville city, CA",10588
10703,6107,Tulare CA,Exeter CCD,"Lemon Cove CDP, CA",273
10703,6107,Tulare CA,Exeter CCD,"Lindcove CDP, CA",406
10703,6107,Tulare CA,Exeter CCD,"Linnell Camp CDP, CA",849
10703,6107,Tulare CA,Exeter CCD,"Tooleville CDP, CA",339
10703,6107,Tulare CA,Exeter CCD,"Visalia city, CA",1
10703,6107,Tulare CA,Exeter CCD, ,5299
10703,6107,Tulare CA,Ivanhoe CCD,"Ivanhoe CDP, CA",4495
10703,6107,Tulare CA,Ivanhoe CCD,"Seville CDP, CA",420
10703,6107,Tulare CA,Ivanhoe CCD, ,2501
10703,6107,Tulare CA,Lindsay CCD,"El Rancho CDP, CA",124
10703,6107,Tulare CA,Lindsay CCD,"Lindsay city, CA",11768
10703,6107,Tulare CA,Lindsay CCD,"Tonyville CDP, CA",316
10703,6107,Tulare CA,Lindsay CCD, ,4744
10703,6107,Tulare CA,Orosi-Cutler CCD,"Cutler CDP, CA",5000
10703,6107,Tulare CA,Orosi-Cutler CCD,"East Orosi CDP, CA",495
10703,6107,Tulare CA,Orosi-Cutler CCD,"Orosi CDP, CA",8770
10703,6107,Tulare CA,Orosi-Cutler CCD,"Seville CDP, CA",60
10703,6107,Tulare CA,Orosi-Cutler CCD,"Yettem CDP, CA",211
10703,6107,Tulare CA,Orosi-Cutler CCD, ,3733
10703,6107,Tulare CA,Pixley CCD,"Pixley CDP, CA",3310
10703,6107,Tulare CA,Pixley CCD,"Teviston CDP, CA",1044
10703,6107,Tulare CA,Pixley CCD, ,2175
10703,6107,Tulare CA,Springville-Johnsondale CCD,"California Hot Springs CDP, CA",37
10703,6107,Tulare CA,Springville-Johnsondale CCD,"Camp Nelson CDP, CA",97
10703,6107,Tulare CA,Springville-Johnsondale CCD,"Cedar Slope CDP, CA",0
10703,6107,Tulare CA,Springville-Johnsondale CCD,"Idlewild CDP, CA",43
10703,6107,Tulare CA,Springville-Johnsondale CCD,"Kennedy Meadows CDP, CA",28
10703,6107,Tulare CA,Springville-Johnsondale CCD,"McClenney Tract CDP, CA",10
10703,6107,Tulare CA,Springville-Johnsondale CCD,"Panorama Heights CDP, CA",41
10703,6107,Tulare CA,Springville-Johnsondale CCD,"Pierpoint CDP, CA",52
10703,6107,Tulare CA,Springville-Johnsondale CCD,"Pine Flat CDP, CA",166
10703,6107,Tulare CA,Springville-Johnsondale CCD,"Ponderosa CDP, CA",16
10703,6107,Tulare CA,Springville-Johnsondale CCD,"Posey CDP, CA",10
10703,6107,Tulare CA,Springville-Johnsondale CCD,"Poso Park CDP, CA",9
10703,6107,Tulare CA,Springville-Johnsondale CCD,"Sequoia Crest CDP, CA",10
10703,6107,Tulare CA,Springville-Johnsondale CCD,"Springville CDP, CA",934
10703,6107,Tulare CA,Springville-Johnsondale CCD,"Sugarloaf Mountain Park CDP, CA",0
10703,6107,Tulare CA,Springville-Johnsondale CCD,"Sugarloaf Saw Mill CDP, CA",18
10703,6107,Tulare CA,Springville-Johnsondale CCD,"Sugarloaf Village CDP, CA",10
10703,6107,Tulare CA,Springville-Johnsondale CCD, ,4134
10703,6107,Tulare CA,Terra Bella CCD,"Ducor CDP, CA",612
10703,6107,Tulare CA,Terra Bella CCD,"Terra Bella CDP, CA",3310
10703,6107,Tulare CA,Terra Bella CCD, ,2706
10703,6107,Tulare CA,Tipton CCD,"Tipton CDP, CA",2543
10703,6107,Tulare CA,Tipton CCD,"Woodville CDP, CA",1740
10703,6107,Tulare CA,Tipton CCD, ,2163
10703,6107,Tulare CA,Woodlake-Three Rivers CCD,"Hartland CDP, CA",30
10703,6107,Tulare CA,Woodlake-Three Rivers CCD,"Lemon Cove CDP, CA",35
10703,6107,Tulare CA,Woodlake-Three Rivers CCD,"Silver City CDP, CA",0
10703,6107,Tulare CA,Woodlake-Three Rivers CCD,"Three Rivers CDP, CA",2182
10703,6107,Tulare CA,Woodlake-Three Rivers CCD,"Wilsonia CDP, CA",5
10703,6107,Tulare CA,Woodlake-Three Rivers CCD,"Woodlake city, CA",7279
10703,6107,Tulare CA,Woodlake-Three Rivers CCD, ,3637
11101,6111,Ventura CA,Simi Valley CCD,"Santa Susana CDP, CA",1037
11101,6111,Ventura CA,Simi Valley CCD,"Simi Valley city, CA",111542
11101,6111,Ventura CA,Simi Valley CCD,"Thousand Oaks city, CA",0
11101,6111,Ventura CA,Simi Valley CCD, ,650
11102,6111,Ventura CA,Camarillo CCD,"Thousand Oaks city, CA",152
11102,6111,Ventura CA,Simi Valley CCD,"Bell Canyon CDP, CA",1600
11102,6111,Ventura CA,Simi Valley CCD,"Simi Valley city, CA",4
11102,6111,Ventura CA,Simi Valley CCD, ,618
11102,6111,Ventura CA,Thousand Oaks CCD,"Bell Canyon CDP, CA",449
11102,6111,Ventura CA,Thousand Oaks CCD,"Casa Conejo CDP, CA",3249
11102,6111,Ventura CA,Thousand Oaks CCD,"Lake Sherwood CDP, CA",531
11102,6111,Ventura CA,Thousand Oaks CCD,"Oak Park CDP, CA",13811
11102,6111,Ventura CA,Thousand Oaks CCD,"Simi Valley city, CA",0
11102,6111,Ventura CA,Thousand Oaks CCD,"Thousand Oaks city, CA",126524
11102,6111,Ventura CA,Thousand Oaks CCD, ,3137
11103,6111,Ventura CA,Oxnard CCD,"Channel Islands Beach CDP, CA",3103
11103,6111,Ventura CA,Oxnard CCD,"Oxnard city, CA",170551
11103,6111,Ventura CA,Oxnard CCD,"Port Hueneme city, CA",21723
11103,6111,Ventura CA,Oxnard CCD, ,9
11104,6111,Ventura CA,Oxnard CCD,"El Rio CDP, CA",6
11104,6111,Ventura CA,Oxnard CCD,"Oxnard city, CA",10808
11104,6111,Ventura CA,Oxnard CCD, ,83
11104,6111,Ventura CA,Ventura CCD,"Oxnard city, CA",0
11104,6111,Ventura CA,Ventura CCD,"San Buenaventura (Ventura) city, CA",106414
11104,6111,Ventura CA,Ventura CCD,"Saticoy CDP, CA",1029
11104,6111,Ventura CA,Ventura CCD, ,1032
11105,6111,Ventura CA,Fillmore CCD,"Fillmore city, CA",15002
11105,6111,Ventura CA,Fillmore CCD,"Piru CDP, CA",2063
11105,6111,Ventura CA,Fillmore CCD, ,2423
11105,6111,Ventura CA,Las Posas CCD,"El Rio CDP, CA",559
11105,6111,Ventura CA,Las Posas CCD, ,3209
11105,6111,Ventura CA,Los Padres CCD, ,819
11105,6111,Ventura CA,Moorpark CCD,"Moorpark city, CA",7126
11105,6111,Ventura CA,Moorpark CCD,"Simi Valley city, CA",7
11105,6111,Ventura CA,Moorpark CCD, ,343
11105,6111,Ventura CA,Ojai-Mira Monte CCD,"Meiners Oaks CDP, CA",3571
11105,6111,Ventura CA,Ojai-Mira Monte CCD,"Mira Monte CDP, CA",6854
11105,6111,Ventura CA,Ojai-Mira Monte CCD,"Oak View CDP, CA",4066
11105,6111,Ventura CA,Ojai-Mira Monte CCD,"Ojai city, CA",7461
11105,6111,Ventura CA,Ojai-Mira Monte CCD,"San Buenaventura (Ventura) city, CA",1
11105,6111,Ventura CA,Ojai-Mira Monte CCD, ,5831
11105,6111,Ventura CA,Oxnard CCD,"El Rio CDP, CA",6633
11105,6111,Ventura CA,Oxnard CCD,"Oxnard city, CA",2080
11105,6111,Ventura CA,Oxnard CCD, ,2656
11105,6111,Ventura CA,Santa Paula CCD,"Santa Paula city, CA",29321
11105,6111,Ventura CA,Santa Paula CCD, ,2739
11105,6111,Ventura CA,Simi Valley CCD,"Simi Valley city, CA",12684
11105,6111,Ventura CA,Simi Valley CCD, ,846
11105,6111,Ventura CA,Ventura CCD,"San Buenaventura (Ventura) city, CA",18
11105,6111,Ventura CA,Ventura CCD, ,3396
11106,6111,Ventura CA,Camarillo CCD,"Camarillo city, CA",57773
11106,6111,Ventura CA,Camarillo CCD,"Thousand Oaks city, CA",1
11106,6111,Ventura CA,Camarillo CCD, ,9027
11106,6111,Ventura CA,Moorpark CCD,"Moorpark city, CA",27295
11106,6111,Ventura CA,Moorpark CCD,"Santa Rosa Valley CDP, CA",52
11106,6111,Ventura CA,Moorpark CCD,"Simi Valley city, CA",0
11106,6111,Ventura CA,Moorpark CCD, ,1101
11106,6111,Ventura CA,Oxnard CCD,"Oxnard city, CA",14460
11106,6111,Ventura CA,Oxnard CCD,"Port Hueneme city, CA",0
11106,6111,Ventura CA,Oxnard CCD, ,2807
11106,6111,Ventura CA,Thousand Oaks CCD,"Camarillo city, CA",7428
11106,6111,Ventura CA,Thousand Oaks CCD,"Santa Rosa Valley CDP, CA",3282
11106,6111,Ventura CA,Thousand Oaks CCD,"Thousand Oaks city, CA",0
11106,6111,Ventura CA,Thousand Oaks CCD, ,392
11106,6111,Ventura CA,Triunfo Pass-Point Mugu CCD,"Lake Sherwood CDP, CA",996
11106,6111,Ventura CA,Triunfo Pass-Point Mugu CCD,"Thousand Oaks city, CA",6
11106,6111,Ventura CA,Triunfo Pass-Point Mugu CCD, ,928
11106,6111,Ventura CA,Ventura CCD,"Oxnard city, CA",0
11106,6111,Ventura CA,Ventura CCD,"San Buenaventura (Ventura) city, CA",0
11106,6111,Ventura CA,Ventura CCD, ,0
11300,6113,Yolo CA,Clarksburg CCD,"Clarksburg CDP, CA",418
11300,6113,Yolo CA,Clarksburg CCD, ,857
11300,6113,Yolo CA,Davis CCD,"Davis city, CA",65622
11300,6113,Yolo CA,Davis CCD,"University of California Davis CDP, CA",5786
11300,6113,Yolo CA,Davis CCD,"West Sacramento city, CA",0
11300,6113,Yolo CA,Davis CCD, ,2926
11300,6113,Yolo CA,East Yolo CCD,"West Sacramento city, CA",48744
11300,6113,Yolo CA,East Yolo CCD, ,177
11300,6113,Yolo CA,Esparto CCD,"Esparto CDP, CA",3108
11300,6113,Yolo CA,Esparto CCD,"Guinda CDP, CA",254
11300,6113,Yolo CA,Esparto CCD,"Madison CDP, CA",503
11300,6113,Yolo CA,Esparto CCD, ,1460
11300,6113,Yolo CA,Knights Landing CCD,"Dunnigan CDP, CA",1416
